Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Wisconsin,US,5/8/2020 2:32:36 AM,44.2685,-89.6165,9215,374,4520,4321,55,178.0823956,102250,1732,4.058600109,84000055,USA,1976.009219,18.79544221
Wyoming,US,5/8/2020 2:32:36 AM,42.756,-107.3025,635,7,416,212,56,127.7049312,12034,59,1.102362205,84000056,USA,2420.159279,9.291338583
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
