Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Minnesota,US,5/21/2020 2:32:54 AM,45.6945,-93.9002,17670,786,12227,4657,27,313.3183158,167338,2308,4.448217317,84000027,USA,2967.179419,13.06168647
Mississippi,US,5/21/2020 2:32:54 AM,32.7416,-89.6787,11967,570,7681,3716,28,402.0968036,120680,1901,4.763098521,84000028,USA,4054.904509,15.88535138
Missouri,US,5/21/2020 2:32:54 AM,38.4561,-92.2884,11528,640,null,10888,29,187.831124,161984,null,5.551700208,84000029,USA,2639.281471,null
Montana,US,5/21/2020 2:32:54 AM,46.9219,-110.4544,478,16,440,22,30,44.72397448,29726,65,3.347280335,84000030,USA,2781.30725,13.59832636
Nebraska,US,5/21/2020 2:32:54 AM,41.1254,-98.2681,11122,138,null,10984,31,574.9562657,72135,null,1.240784032,84000031,USA,3729.047853,null
Nevada,US,5/21/2020 2:32:54 AM,38.3135,-117.0554,7388,377,336,6675,32,239.8579812,91171,null,5.102869518,84000032,USA,2959.947483,null
New Hampshire,US,5/21/2020 2:32:54 AM,43.4525,-71.5639,3868,190,1275,2403,33,284.4722151,50888,383,4.912099276,84000033,USA,3742.56,9.901758014
New Jersey,US,5/21/2020 2:32:54 AM,40.2989,-74.521,150776,10749,23945,116082,34,1697.509285,531343,null,7.129118693,84000034,USA,5982.117023,null
New Mexico,US,5/21/2020 2:32:54 AM,34.8405,-106.2485,6317,283,1882,4152,35,301.2644331,142246,1139,4.479974672,84000035,USA,6783.86268,18.03071078
New York,US,5/21/2020 2:32:54 AM,42.1657,-74.9481,354370,28636,61886,263848,36,1821.620216,1505836,76410,8.080819482,84000036,USA,7740.670204,21.56220899
North Carolina,US,5/21/2020 2:32:54 AM,35.6301,-79.8064,20262,726,11637,7899,37,193.1906724,277603,null,3.583061889,84000037,USA,2646.841883,null
North Dakota,US,5/21/2020 2:32:54 AM,47.5289,-99.784,2095,49,1302,744,38,274.912015,59200,142,2.338902148,84000038,USA,7768.396797,6.778042959
Northern Mariana Islands,US,5/21/2020 2:32:54 AM,15.0979,145.6739,21,2,13,6,69,38.08211229,3817,null,9.523809524,580,MNP,6921.877267,null
Ohio,US,5/21/2020 2:32:54 AM,40.3888,-82.7649,29436,1781,null,27655,39,251.8243492,289528,5198,6.050414458,84000039,USA,2476.905835,17.65864927
Oklahoma,US,5/21/2020 2:32:54 AM,35.5653,-96.9289,5532,299,4266,967,40,139.8039056,144371,905,5.404916847,84000040,USA,3648.523075,16.3593637
Oregon,US,5/21/2020 2:32:54 AM,44.572,-122.0709,3801,144,1406,2251,41,90.11941712,102149,723,3.788476717,84000041,USA,2421.891171,19.02131018
Pennsylvania,US,5/21/2020 2:32:54 AM,40.5908,-77.2098,68126,4770,null,63356,42,532.1516836,349700,null,7.001732085,84000042,USA,2731.606784,null
Puerto Rico,US,5/21/2020 2:32:54 AM,18.2208,-66.5901,2866,125,null,2741,72,97.70205849,2866,null,4.361479414,630,PRI,97.70205849,null
Rhode Island,US,5/21/2020 2:32:54 AM,41.6809,-71.5118,13356,538,1030,11788,44,1260.760024,120528,1486,4.028152141,84000044,USA,11377.42469,11.12608565
South Carolina,US,5/21/2020 2:32:54 AM,33.8569,-80.945,9175,407,5451,3317,45,178.1998379,135063,1444,4.435967302,84000045,USA,2623.23757,15.73841962
South Dakota,US,5/21/2020 2:32:54 AM,44.2998,-99.4388,4177,46,3023,1108,46,472.1593292,30389,333,1.101268853,84000046,USA,3435.108895,7.972228872
Tennessee,US,5/21/2020 2:32:54 AM,35.7478,-86.6923,18412,305,11783,6324,47,269.6080082,354013,1515,1.656528351,84000047,USA,5183.83336,8.22832935
Texas,US,5/21/2020 2:32:54 AM,31.0545,-97.5635,51673,1426,30341,19906,48,178.2080703,770241,null,2.759661719,84000048,USA,2656.380746,null
Utah,US,5/21/2020 2:32:54 AM,40.15,-111.8624,7710,90,4423,3197,49,240.4897382,179664,631,1.167315175,84000049,USA,5604.06593,8.184176394
Vermont,US,5/21/2020 2:32:54 AM,44.0459,-72.7107,944,54,824,66,50,151.2847182,25058,null,5.720338983,84000050,USA,4015.775919,null
Virgin Islands,US,5/21/2020 2:32:54 AM,18.3358,-64.8963,69,6,61,2,78,64.32486855,1383,null,8.695652174,850,VIR,1289.294104,null
Virginia,US,5/21/2020 2:32:54 AM,37.7693,-78.17,32908,1075,4523,27310,51,385.5418751,212626,6059,3.266682873,84000051,USA,2491.072892,18.41193631
Washington,US,5/21/2020 2:32:54 AM,47.4009,-121.4905,18971,1037,null,17934,53,249.1302242,293120,null,5.466237942,84000053,USA,3849.298999,null
West Virginia,US,5/21/2020 2:32:54 AM,38.4912,-80.9545,1567,69,950,548,54,87.43702386,80641,null,4.403318443,84000054,USA,4499.686689,null
Wisconsin,US,5/21/2020 2:32:54 AM,44.2685,-89.6165,13413,481,7728,5204,55,230.3675748,167713,2161,3.586073213,84000055,USA,2880.46202,16.11123537
Wyoming,US,5/21/2020 2:32:54 AM,42.756,-107.3025,787,11,528,248,56,135.9806068,18840,74,1.397712834,84000056,USA,3255.240955,9.402795426
