Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Illinois,US,5/13/2020 3:32,40.3495,-88.9861,83021,3601,null,79420,17,707.4254837,471691,null,4.337456788,84000017,USA,4019.299139,null
Indiana,US,5/13/2020 3:32,39.8494,-86.2583,25127,1578,null,23549,18,383.970401,150510,null,6.280097107,84000018,USA,2299.971546,null
Iowa,US,5/13/2020 3:32,42.0115,-93.2105,12912,289,5618,7005,19,492.690348,81288,null,2.238228005,84000019,USA,3101.751317,null
Kansas,US,5/13/2020 3:32,38.5266,-96.7265,7240,184,376,6680,20,296.9052954,54109,660,2.541436464,84000020,USA,2218.956993,9.116022099
Kentucky,US,5/13/2020 3:32,37.6681,-84.6701,6853,321,2335,4197,21,200.1867787,104024,1767,4.684079965,84000021,USA,3038.70268,25.78432803
Louisiana,US,5/13/2020 3:32,31.1695,-91.8678,32050,2347,22608,7095,22,697.1534821,228012,null,7.322932917,84000022,USA,4959.730414,null
Maine,US,5/13/2020 3:32,44.6939,-69.3819,1477,65,913,499,23,125.8085563,23569,202,4.400812458,84000023,USA,2007.57066,13.67637102
Maryland,US,5/13/2020 3:32,39.0639,-76.8021,34061,1756,2394,29911,24,573.0957451,169503,6287,5.155456387,84000024,USA,2851.984618,18.45806054
Massachusetts,US,5/13/2020 3:32,42.2302,-71.5301,79332,5141,null,74191,25,1155.807623,401496,7842,6.480361014,84000025,USA,5849.495001,9.885040085
Michigan,US,5/13/2020 3:32,43.3266,-84.5361,48021,4674,22686,20661,26,602.7292448,307890,null,9.733241707,84000026,USA,3864.440707,null
Minnesota,US,5/13/2020 3:32,45.6945,-93.9002,12494,614,null,11880,27,252.5853916,120834,1799,4.914358892,84000027,USA,2442.844822,14.39891148
Mississippi,US,5/13/2020 3:32,32.7416,-89.6787,9908,457,6268,3183,28,342.220899,97692,1582,4.612434396,84000028,USA,3374.267669,15.96689544
Missouri,US,5/13/2020 3:32,38.4561,-92.2884,10269,529,null,9740,29,175.2551773,121296,null,5.151426624,84000029,USA,2070.089783,null
Montana,US,5/13/2020 3:32,46.9219,-110.4544,461,16,425,20,30,53.23405548,23035,63,3.470715835,84000030,USA,2659.970646,13.6659436
Nebraska,US,5/13/2020 3:32,41.1254,-98.2681,8532,100,null,8432,31,559.3756392,47943,null,1.172058134,84000031,USA,3143.242648,null
Nevada,US,5/13/2020 3:32,38.3135,-117.0554,6313,321,185,5807,32,209.268614,64075,null,5.084745763,84000032,USA,2124.011792,null
New Hampshire,US,5/13/2020 3:32,43.4525,-71.5639,3239,142,1231,1866,33,243.8734237,35561,318,4.384069157,84000033,USA,2677.48775,9.817845014
New Jersey,US,5/13/2020 3:32,40.2989,-74.521,140917,9531,15642,115744,34,1586.511885,433060,null,6.763555852,84000034,USA,4875.599374,null
New Mexico,US,5/13/2020 3:32,34.8405,-106.2485,5212,219,1300,3693,35,312.5575326,106721,886,4.201841903,84000035,USA,6399.933315,16.99923254
New York,US,5/13/2020 3:32,42.1657,-74.9481,338485,27284,58679,252522,36,2007.499544,1225113,73143,8.06062307,84000036,USA,7265.946169,21.60893393
North Carolina,US,5/13/2020 3:32,35.6301,-79.8064,15622,600,9115,5907,37,157.5135803,202244,null,3.840737422,84000037,USA,2039.186822,null
North Dakota,US,5/13/2020 3:32,47.5289,-99.784,1571,38,877,656,38,259.062231,47832,122,2.418841502,84000038,USA,7887.628665,7.765754297
Northern Mariana Islands,US,5/13/2020 3:32,15.0979,145.6739,19,2,12,5,69,34.45524445,2873,null,10.52631579,580,MNP,5209.995648,null
Ohio,US,5/13/2020 3:32,40.3888,-82.7649,25250,1436,null,23814,39,225.9738354,217731,4539,5.687128713,84000039,USA,1948.57462,17.97623762
Oklahoma,US,5/13/2020 3:32,35.5653,-96.9289,4732,278,3423,1031,40,129.3732506,96111,828,5.874894336,84000040,USA,2627.682267,17.49788673
Oregon,US,5/13/2020 3:32,44.572,-122.0709,3358,130,1125,2103,41,83.80179652,77606,673,3.871351995,84000041,USA,1936.724902,20.04169148
Pennsylvania,US,5/13/2020 3:32,40.5908,-77.2098,61310,3914,null,57396,42,487.0706225,295980,null,6.383950416,84000042,USA,2351.380898,null
Puerto Rico,US,5/13/2020 3:32,18.2208,-66.5901,2299,114,null,2185,72,78.37300505,2299,null,4.958677686,630,PRI,78.37300505,null
Rhode Island,US,5/13/2020 3:32,41.6809,-71.5118,11614,444,863,10307,44,1096.321273,95239,1307,3.822972275,84000044,USA,8990.230903,11.25365938
South Carolina,US,5/13/2020 3:32,33.8569,-80.945,7927,355,6817,755,45,157.2825262,93140,1338,4.478365081,84000045,USA,1848.02504,16.87902107
South Dakota,US,5/13/2020 3:32,44.2998,-99.4388,3663,39,2309,1315,46,497.7632587,25197,271,1.064701065,84000046,USA,3424.007871,7.398307398
Tennessee,US,5/13/2020 3:32,35.7478,-86.6923,16111,266,8336,7509,47,245.4101179,283824,1363,1.651045869,84000047,USA,4323.336932,8.460058345
Texas,US,5/13/2020 3:32,31.0545,-97.5635,41432,1146,21713,18573,48,180.260132,525697,null,2.765977988,84000048,USA,2287.174421,null
Utah,US,5/13/2020 3:32,40.15,-111.8624,6432,73,3267,3092,49,224.4335252,153485,535,1.134950249,84000049,USA,5355.593845,8.31778607
Vermont,US,5/13/2020 3:32,44.0459,-72.7107,927,53,787,87,50,151.8201218,21262,null,5.717367853,84000050,USA,3482.200032,null
Virgin Islands,US,5/13/2020 3:32,18.3358,-64.8963,69,6,61,2,78,64.32486855,1184,null,8.695652174,850,VIR,1103.777455,null
Virginia,US,5/13/2020 3:32,37.7693,-78.17,25800,892,3400,21508,51,326.283667,155329,4929,3.457364341,84000051,USA,1964.392082,19.10465116
Washington,US,5/13/2020 3:32,47.4009,-121.4905,17330,962,null,16368,53,229.5545754,252108,null,5.551067513,84000053,USA,3339.442867,null
West Virginia,US,5/13/2020 3:32,38.4912,-80.9545,1378,58,803,517,54,104.1573759,65069,null,4.208998549,84000054,USA,4918.299196,null
Wisconsin,US,5/13/2020 3:32,44.2685,-89.6165,10611,418,5371,4822,55,205.0604775,123359,1877,3.939308265,84000055,USA,2383.946418,17.68919046
Wyoming,US,5/13/2020 3:32,42.756,-107.3025,675,7,477,191,56,135.7493363,15059,67,1.037037037,84000056,USA,3028.517416,9.925925926
