Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
New Hampshire,US,4/27/2020 2:32:46 AM,43.4525,-71.5639,1864,60,777,1804,33,140.3458048,18751,238,3.21888412,84000033,USA,1411.815551,12.76824034
New Jersey,US,4/27/2020 2:32:46 AM,40.2989,-74.521,109038,5938,null,103100,34,1227.602652,223144,6573,5.445807883,84000034,USA,2512.263304,6.028173664
New Mexico,US,4/27/2020 2:32:46 AM,34.8405,-106.2485,2726,99,614,2627,35,163.4750257,53735,412,3.631694791,84000035,USA,3222.424983,15.11371974
New York,US,4/27/2020 2:32:46 AM,42.1657,-74.9481,288045,22269,23887,265776,36,1708.348099,805350,57103,7.731083685,84000036,USA,4776.400011,19.824333
North Carolina,US,4/27/2020 2:32:46 AM,35.6301,-79.8064,8997,324,null,8673,37,90.71499691,107894,451,3.6012004,84000037,USA,1087.874167,5.012782038
North Dakota,US,4/27/2020 2:32:46 AM,47.5289,-99.784,867,17,326,850,38,142.9706902,20717,71,1.960784314,84000038,USA,3416.290414,8.189158016
Northern Mariana Islands,US,4/27/2020 2:32:46 AM,15.0979,145.6739,14,2,11,12,69,25.38807486,65,null,14.28571429,580,MNP,117.8732047,null
Ohio,US,4/27/2020 2:32:46 AM,40.3888,-82.7649,15972,728,null,15244,39,142.9407564,115783,3178,4.557976459,84000039,USA,1036.195191,19.89732031
Oklahoma,US,4/27/2020 2:32:46 AM,35.5653,-96.9289,3254,195,2139,3059,40,88.96461483,53144,653,5.992624462,84000040,USA,1452.961122,20.0676091
Oregon,US,4/27/2020 2:32:46 AM,44.572,-122.0709,2311,92,null,2219,41,57.67300529,48964,546,3.980960623,84000041,USA,1221.939001,23.62613587
Pennsylvania,US,4/27/2020 2:32:46 AM,40.5908,-77.2098,42616,1816,null,40800,42,338.558174,198593,2736,4.261310306,84000042,USA,1577.700475,6.420123897
Puerto Rico,US,4/27/2020 2:32:46 AM,18.2208,-66.5901,1371,84,null,1287,72,46.73744668,10684,null,6.126914661,630,PRI,364.2180017,null
Rhode Island,US,4/27/2020 2:32:46 AM,41.6809,-71.5118,7439,226,433,7213,44,702.2157697,53403,691,3.038042748,84000044,USA,5041.05777,9.288882914
South Carolina,US,4/27/2020 2:32:46 AM,33.8569,-80.945,5498,174,3701,5324,45,109.0878427,50761,944,3.164787195,84000045,USA,1007.167694,17.16987996
South Dakota,US,4/27/2020 2:32:46 AM,44.2998,-99.4388,2212,11,1257,2201,46,300.5875862,16274,135,0.497287523,84000046,USA,2211.465813,6.103074141
Tennessee,US,4/27/2020 2:32:46 AM,35.7478,-86.6923,9667,181,4527,9486,47,147.2521637,148221,828,1.872349229,84000047,USA,2257.770038,8.565221889
Texas,US,4/27/2020 2:32:46 AM,31.0545,-97.5635,24967,651,10763,24316,48,108.6250897,276021,1542,2.607441823,84000048,USA,1200.89742,6.176152521
Utah,US,4/27/2020 2:32:46 AM,40.15,-111.8624,4123,41,1568,4082,49,143.8649602,95702,345,0.994421538,84000049,USA,3339.355912,8.367693427
Vermont,US,4/27/2020 2:32:46 AM,44.0459,-72.7107,851,46,null,805,50,139.3731647,14797,34,5.405405405,84000050,USA,2423.389798,3.995299647
Virgin Islands,US,4/27/2020 2:32:46 AM,18.3358,-64.8963,57,4,51,53,78,53.13793489,757,null,7.01754386,850,VIR,705.7090651,null
Virginia,US,4/27/2020 2:32:46 AM,37.7693,-78.17,12970,449,1815,12521,51,164.0270992,76118,2014,3.461835004,84000051,USA,962.6379908,15.52814187
Washington,US,4/27/2020 2:32:46 AM,47.4009,-121.4905,13521,749,null,12772,53,179.1002547,170594,508,5.5395311,84000053,USA,2259.70186,3.757118556
West Virginia,US,4/27/2020 2:32:46 AM,38.4912,-80.9545,1055,34,455,1021,54,79.74312886,39063,100,3.222748815,84000054,USA,2952.612173,9.478672986
Wisconsin,US,4/27/2020 2:32:46 AM,44.2685,-89.6165,5912,272,null,5640,55,114.2510171,65146,1397,4.600811908,84000055,USA,1258.96427,23.62990528
Wyoming,US,4/27/2020 2:32:46 AM,42.756,-107.3025,502,7,334,495,56,100.9572842,8159,54,1.394422311,84000056,USA,1640.857534,10.75697211
Recovered,US,4/27/2020 2:32:46 AM,null,null,0,0,106988,-106988,null,null,null,null,null,84070001,USA,null,null
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
