Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Kentucky,US,5/19/2020 2:32:23 AM,37.6681,-84.6701,7935,346,2768,4821,21,177.6092386,129685,1896,4.360428481,84000021,USA,2902.741539,23.89413989
Louisiana,US,5/19/2020 2:32:23 AM,31.1695,-91.8678,34709,2563,26249,5897,22,746.623748,269748,null,7.384251923,84000022,USA,5802.537174,null
Maine,US,5/19/2020 2:32:23 AM,44.6939,-69.3819,1713,71,1053,589,23,127.4352557,23805,223,4.144775248,84000023,USA,1770.926015,13.01809691
Maryland,US,5/19/2020 2:32:23 AM,39.0639,-76.8021,39762,2023,2817,34922,24,657.6927657,201506,7086,5.087772245,84000024,USA,3333.057654,17.82103516
Massachusetts,US,5/19/2020 2:32:23 AM,42.2302,-71.5301,87052,5862,null,81190,25,1262.99546,460826,8539,6.733906171,84000025,USA,6685.902059,9.809079631
Michigan,US,5/19/2020 2:32:23 AM,43.3266,-84.5361,51915,4915,28234,18766,26,519.8332168,410178,null,9.467398632,84000026,USA,4107.178064,null
Minnesota,US,5/19/2020 2:32:23 AM,45.6945,-93.9002,16372,740,10764,4868,27,290.3026297,156606,2128,4.519912045,84000027,USA,2776.883314,12.99780112
Mississippi,US,5/19/2020 2:32:23 AM,32.7416,-89.6787,11432,527,7681,3224,28,384.1205531,115767,1805,4.60986704,84000028,USA,3889.825409,15.7890133
Missouri,US,5/19/2020 2:32:23 AM,38.4561,-92.2884,11242,611,null,10631,29,183.1711916,151338,null,5.434975983,84000029,USA,2465.821188,null
Montana,US,5/19/2020 2:32:23 AM,46.9219,-110.4544,470,16,434,20,30,43.97545608,28167,64,3.404255319,84000030,USA,2635.439726,13.61702128
Nebraska,US,5/19/2020 2:32:23 AM,41.1254,-98.2681,10625,123,null,10502,31,549.2636507,67501,null,1.157647059,84000031,USA,3489.491359,null
Nevada,US,5/19/2020 2:32:23 AM,38.3135,-117.0554,7061,358,355,6348,32,229.2416358,81832,null,5.070103385,84000032,USA,2656.748554,null
New Hampshire,US,5/19/2020 2:32:23 AM,43.4525,-71.5639,3652,172,1268,2212,33,268.5864864,44878,359,4.709748083,84000033,USA,3300.554309,9.830230011
New Jersey,US,5/19/2020 2:32:23 AM,40.2989,-74.521,148240,10439,23496,114305,34,1668.957768,505569,null,7.041958985,84000034,USA,5691.940839,null
New Mexico,US,5/19/2020 2:32:23 AM,34.8405,-106.2485,6096,270,1755,4071,35,290.7247086,133253,886,4.429133858,84000035,USA,6354.976968,14.53412073
New York,US,5/19/2020 2:32:23 AM,42.1657,-74.9481,351371,28339,61681,261351,36,1806.204016,1439557,75870,8.06526435,84000036,USA,7399.966515,21.59256171
North Carolina,US,5/19/2020 2:32:23 AM,35.6301,-79.8064,19207,693,11637,6877,37,183.1316378,255755,null,3.608059562,84000037,USA,2438.529287,null
North Dakota,US,5/19/2020 2:32:23 AM,47.5289,-99.784,1931,44,1219,668,38,253.3914563,56561,133,2.278612118,84000038,USA,7422.099514,6.887622993
Northern Mariana Islands,US,5/19/2020 2:32:23 AM,15.0979,145.6739,21,2,12,7,69,38.08211229,3420,null,9.523809524,580,MNP,6201.944001,null
Ohio,US,5/19/2020 2:32:23 AM,40.3888,-82.7649,28454,1657,null,26797,39,243.4233602,271849,4998,5.823434315,84000039,USA,2325.662369,17.56519294
Oklahoma,US,5/19/2020 2:32:23 AM,35.5653,-96.9289,5398,288,4008,1102,40,136.4174769,123560,885,5.335309374,84000040,USA,3122.590487,16.3949611
Oregon,US,5/19/2020 2:32:23 AM,44.572,-122.0709,3687,138,1406,2143,41,87.41654589,97315,708,3.742880391,84000041,USA,2307.279947,19.20260374
Pennsylvania,US,5/19/2020 2:32:23 AM,40.5908,-77.2098,66669,4515,null,62154,42,520.7706396,340609,null,6.772262971,84000042,USA,2660.594381,null
Puerto Rico,US,5/19/2020 2:32:23 AM,18.2208,-66.5901,2710,124,null,2586,72,92.38401204,2710,null,4.575645756,630,PRI,92.38401204,null
Rhode Island,US,5/19/2020 2:32:23 AM,41.6809,-71.5118,12795,506,1012,11277,44,1207.803572,115384,1438,3.954669793,84000044,USA,10891.84895,11.23876514
South Carolina,US,5/19/2020 2:32:23 AM,33.8569,-80.945,8942,391,5076,3475,45,173.674436,131559,1421,4.372623574,84000045,USA,2555.181741,15.89129949
South Dakota,US,5/19/2020 2:32:23 AM,44.2998,-99.4388,4027,44,2784,1199,46,455.2036434,29045,316,1.092624783,84000046,USA,3283.185951,7.84703253
Tennessee,US,5/19/2020 2:32:23 AM,35.7478,-86.6923,18011,301,9886,7824,47,263.7361414,337428,1489,1.671200933,84000047,USA,4940.978221,8.267170063
Texas,US,5/19/2020 2:32:23 AM,31.0545,-97.5635,49177,1350,28371,19456,48,169.5999511,723013,null,2.745185758,84000048,USA,2493.502439,null
Utah,US,5/19/2020 2:32:23 AM,40.15,-111.8624,7384,80,4183,3121,49,230.3211708,174022,595,1.083423619,84000049,USA,5428.081092,8.057963164
Vermont,US,5/19/2020 2:32:23 AM,44.0459,-72.7107,940,54,815,71,50,150.6436812,23825,null,5.744680851,84000050,USA,3818.176282,null
Virgin Islands,US,5/19/2020 2:32:23 AM,18.3358,-64.8963,69,6,61,2,78,64.32486855,1347,null,8.695652174,850,VIR,1255.733304,null
Virginia,US,5/19/2020 2:32:23 AM,37.7693,-78.17,31140,1015,4107,26018,51,364.8284305,196226,5609,3.259473346,84000051,USA,2298.934605,18.01220295
Washington,US,5/19/2020 2:32:23 AM,47.4009,-121.4905,18611,1002,null,17609,53,244.4026462,285243,null,5.38391274,84000053,USA,3745.856967,null
West Virginia,US,5/19/2020 2:32:23 AM,38.4912,-80.9545,1502,68,919,515,54,83.81008924,76035,null,4.527296937,84000054,USA,4242.676522,null
Wisconsin,US,5/19/2020 2:32:23 AM,44.2685,-89.6165,12687,459,6786,5442,55,217.8985627,157189,2068,3.617876567,84000055,USA,2699.712869,16.30014976
Wyoming,US,5/19/2020 2:32:23 AM,42.756,-107.3025,766,10,498,258,56,132.3521535,17085,73,1.305483029,84000056,USA,2952.00593,9.53002611
