Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Georgia,US,4/30/2020 2:32:31 AM,33.0406,-83.6431,25775,1101,null,24674,13,254.2065388,143939,5056,4.271580989,84000013,USA,1419.601745,19.61590689
Grand Princess,US,4/30/2020 2:32:31 AM,null,null,103,3,0,100,99999,null,null,null,2.912621359,84099999,USA,null,null
Guam,US,4/30/2020 2:32:31 AM,13.4443,144.7937,141,5,130,136,66,85.85572585,1847,null,3.546099291,316,GUM,1124.649118,null
Hawaii,US,4/30/2020 2:32:31 AM,21.0943,-157.4983,613,16,505,597,15,43.297504,29618,69,2.610114192,84000015,USA,2091.982828,11.25611746
Idaho,US,4/30/2020 2:32:31 AM,44.2405,-114.4788,1952,60,1087,1892,16,121.2048206,28382,173,3.073770492,84000016,USA,1762.313124,8.862704918
Illinois,US,4/30/2020 2:32:31 AM,40.3495,-88.9861,50358,2215,null,48143,17,429.1026669,256667,null,4.398506692,84000017,USA,2187.07046,null
Indiana,US,4/30/2020 2:32:31 AM,39.8494,-86.2583,17182,964,null,16218,18,262.5613654,91550,null,5.61052264,84000018,USA,1398.992725,null
Iowa,US,4/30/2020 2:32:31 AM,42.0115,-93.2105,6843,148,2428,6695,19,261.1121477,41337,null,2.162794096,84000019,USA,1577.318844,null
Kansas,US,4/30/2020 2:32:31 AM,38.5266,-96.7265,3839,134,266,3705,20,157.4336228,29458,515,3.490492316,84000020,USA,1208.043673,13.41495181
Kentucky,US,4/30/2020 2:32:31 AM,37.6681,-84.6701,4537,234,1617,4303,21,132.5328199,52411,1331,5.157593123,84000021,USA,1531.00675,29.33656601
Louisiana,US,4/30/2020 2:32:31 AM,31.1695,-91.8678,27660,1845,17303,25815,22,601.6619443,156568,null,6.670281996,84000022,USA,3405.67633,null
Maine,US,4/30/2020 2:32:31 AM,44.6939,-69.3819,1056,52,615,1004,23,89.94843297,20602,166,4.924242424,84000023,USA,1754.846227,15.71969697
Maryland,US,4/30/2020 2:32:31 AM,39.0639,-76.8021,20849,1078,1361,19771,24,350.7963122,110929,4402,5.170511775,84000024,USA,1866.443672,21.11372248
Massachusetts,US,4/30/2020 2:32:31 AM,42.2302,-71.5301,60265,3405,null,56860,25,878.0157616,265618,5758,5.650045632,84000025,USA,3869.854651,9.554467767
Michigan,US,4/30/2020 2:32:31 AM,43.3266,-84.5361,40399,3670,8342,36729,26,507.0627176,172352,null,9.084383277,84000026,USA,2163.253385,null
Minnesota,US,4/30/2020 2:32:31 AM,45.6945,-93.9002,4644,319,2043,4325,27,93.88558977,66744,950,6.869078381,84000027,USA,1349.33243,20.45650301
Mississippi,US,4/30/2020 2:32:31 AM,32.7416,-89.6787,6569,250,3413,6319,28,226.8923179,66094,1126,3.805754301,84000028,USA,2282.877281,17.14111737
Missouri,US,4/30/2020 2:32:31 AM,38.4561,-92.2884,7660,338,null,7322,29,130.7288595,77159,null,4.412532637,84000029,USA,1316.828729,null
Montana,US,4/30/2020 2:32:31 AM,46.9219,-110.4544,451,16,382,435,30,52.07930373,13528,61,3.54767184,84000030,USA,1562.148162,13.52549889
Nebraska,US,4/30/2020 2:32:31 AM,41.1254,-98.2681,3851,56,null,3795,31,252.4795577,23631,null,1.454167749,84000031,USA,1549.297437,null
Nevada,US,4/30/2020 2:32:31 AM,38.3135,-117.0554,4934,230,100,4704,32,163.5563664,41028,null,4.661532225,84000032,USA,1360.030523,null
New Hampshire,US,4/30/2020 2:32:31 AM,43.4525,-71.5639,2058,60,936,1998,33,154.9526107,20746,249,2.915451895,84000033,USA,1562.024714,12.09912536
New Jersey,US,4/30/2020 2:32:31 AM,40.2989,-74.521,116365,6771,15642,109594,34,1310.093569,241318,null,5.818759936,84000034,USA,2716.875005,null
New Mexico,US,4/30/2020 2:32:31 AM,34.8405,-106.2485,3213,112,705,3101,35,192.679845,61745,509,3.48583878,84000035,USA,3702.775297,15.84189231
New York,US,4/30/2020 2:32:31 AM,42.1657,-74.9481,299691,23477,53238,276214,36,1777.418633,872481,65397,7.833735414,84000036,USA,5174.543066,21.82147612
North Carolina,US,4/30/2020 2:32:31 AM,35.6301,-79.8064,10180,382,null,9798,37,102.6429553,118440,null,3.752455796,84000037,USA,1194.207429,null
North Dakota,US,4/30/2020 2:32:31 AM,47.5289,-99.784,1033,19,437,1014,38,170.3445478,25536,82,1.839303001,84000038,USA,4210.956799,7.93804453
Northern Mariana Islands,US,4/30/2020 2:32:31 AM,15.0979,145.6739,14,2,12,12,69,25.38807486,224,null,14.28571429,580,MNP,406.2091977,null
Ohio,US,4/30/2020 2:32:31 AM,40.3888,-82.7649,17303,937,null,16366,39,154.8524861,128908,3421,5.415245911,84000039,USA,1153.656838,19.77113795
Oklahoma,US,4/30/2020 2:32:31 AM,35.5653,-96.9289,3473,214,2319,3259,40,94.95209198,61267,693,6.161819752,84000040,USA,1675.044578,19.95393032
Oregon,US,4/30/2020 2:32:31 AM,44.572,-122.0709,2446,101,null,2345,41,61.04204714,54472,569,4.129190515,84000041,USA,1359.395908,23.26246934
Pennsylvania,US,4/30/2020 2:32:31 AM,40.5908,-77.2098,46327,2373,null,43954,42,368.0398097,214883,null,5.122282902,84000042,USA,1707.114607,null
Puerto Rico,US,4/30/2020 2:32:31 AM,18.2208,-66.5901,1433,86,null,1347,72,48.85102925,10746,null,6.001395673,630,PRI,366.3315843,null
Rhode Island,US,4/30/2020 2:32:31 AM,41.6809,-71.5118,8247,251,391,7996,44,778.4881641,60165,750,3.043530981,84000044,USA,5679.36709,9.094216079
South Carolina,US,4/30/2020 2:32:31 AM,33.8569,-80.945,5882,231,3252,5651,45,116.7069281,54217,1000,3.927235634,84000045,USA,1075.739463,17.00102006
South Dakota,US,4/30/2020 2:32:31 AM,44.2998,-99.4388,2373,13,1492,2360,46,322.4657966,16833,165,0.547829751,84000046,USA,2287.428047,6.953223767
Tennessee,US,4/30/2020 2:32:31 AM,35.7478,-86.6923,10366,195,5140,10171,47,157.8996513,168549,1013,1.881149913,84000047,USA,2567.415428,9.772332626
Texas,US,4/30/2020 2:32:31 AM,31.0545,-97.5635,27257,754,12507,26503,48,118.5882993,314790,null,2.766261878,84000048,USA,1369.571514,null
Utah,US,4/30/2020 2:32:31 AM,40.15,-111.8624,4497,45,1790,4452,49,156.915044,105778,383,1.000667111,84000049,USA,3690.94052,8.51678897
Vermont,US,4/30/2020 2:32:31 AM,44.0459,-72.7107,862,47,null,815,50,141.174698,15429,null,5.452436195,84000050,USA,2526.896073,null
Virgin Islands,US,4/30/2020 2:32:31 AM,18.3358,-64.8963,57,4,51,53,78,53.13793489,794,null,7.01754386,850,VIR,740.2021106,null
Virginia,US,4/30/2020 2:32:31 AM,37.7693,-78.17,14962,522,2042,14440,51,189.2192335,85940,3608,3.488838391,84000051,USA,1086.853424,24.11442321
Washington,US,4/30/2020 2:32:31 AM,47.4009,-121.4905,14070,801,null,13269,53,186.3723529,182515,null,5.692963753,84000053,USA,2417.608386,null
West Virginia,US,4/30/2020 2:32:31 AM,38.4912,-80.9545,1110,38,504,1072,54,83.90035359,43071,null,3.423423423,84000054,USA,3255.560477,null
Wisconsin,US,4/30/2020 2:32:31 AM,44.2685,-89.6165,6520,308,null,6212,55,126.0007834,73150,1489,4.72392638,84000055,USA,1413.643759,22.83742331
Wyoming,US,4/30/2020 2:32:31 AM,42.756,-107.3025,545,7,362,538,56,109.6050197,9217,56,1.28440367,84000056,USA,1853.632049,10.27522936
Recovered,US,4/30/2020 2:32:31 AM,null,null,0,0,120720,-120720,null,null,null,null,null,84070001,USA,null,null
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
