Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate
Rhode Island,US,4/24/2020 3:33:00 AM,41.6809,-71.5118,6256,189,342,6067,44,590.5446774,44419,576,3.021099744,84000044,USA,4192.999365,9.207161125
South Carolina,US,4/24/2020 3:33:00 AM,33.8569,-80.945,4917,150,3317,4767,45,97.56000774,44463,837,3.050640635,84000045,USA,882.206757,17.02257474
South Dakota,US,4/24/2020 3:33:00 AM,44.2998,-99.4388,1956,9,1064,1947,46,265.7998728,14065,119,0.460122699,84000046,USA,1911.285895,6.083844581
Tennessee,US,4/24/2020 3:33:00 AM,35.7478,-86.6923,8266,171,4193,8095,47,125.9114912,123100,793,2.068715219,84000047,USA,1875.115481,9.593515606
Texas,US,4/24/2020 3:33:00 AM,31.0545,-97.5635,22650,604,8025,22046,48,98.54440988,225078,1649,2.666666667,84000048,USA,979.2573371,7.280353201
Utah,US,4/24/2020 3:33:00 AM,40.15,-111.8624,3612,35,1050,3577,49,126.0344983,80627,301,0.968992248,84000049,USA,2813.339837,8.333333333
Vermont,US,4/24/2020 3:33:00 AM,44.0459,-72.7107,825,43,1710,782,50,135.1149951,13852,44,5.212121212,84000050,USA,2268.621712,5.333333333
Virgin Islands,US,4/24/2020 3:33:00 AM,18.3358,-64.8963,54,3,48,51,78,50.34120148,637,null,5.555555556,850,VIR,593.8397285,null
Virginia,US,4/24/2020 3:33:00 AM,37.7693,-78.17,10998,373,1567,10625,51,139.087898,64518,1753,3.391525732,84000051,USA,815.9368072,15.93926168
Washington,US,4/24/2020 3:33:00 AM,47.4009,-121.4905,12753,711,null,12042,53,168.9272648,147953,544,5.575158786,84000053,USA,1959.797351,4.265662981
West Virginia,US,4/24/2020 3:33:00 AM,38.4912,-80.9545,981,31,380,950,54,74.14977196,27905,108,3.160040775,84000054,USA,2109.224655,11.00917431
Wisconsin,US,4/24/2020 3:33:00 AM,44.2685,-89.6165,5052,258,null,4794,55,97.6312819,56508,1318,5.106888361,84000055,USA,1092.032557,26.08867775
Wyoming,US,4/24/2020 3:33:00 AM,42.756,-107.3025,453,7,275,446,56,91.10288794,7567,52,1.545253863,84000056,USA,1521.800338,11.4790287
Recovered,US,4/24/2020 3:33:00 AM,null,null,0,0,80203,-80203,null,null,null,null,null,84070001,USA,null,null
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
